Project,BugID,Filename,Path,Method name,Path,Exception,Label,,Unique Exception,,Filename,,,Method name
Birt,136818,AxisServletBase.java,org.apache.axis.transport.http.AxisServletBase,service,org.apache.axis.transport.http.AxisServletBase,NullPointerException,,,,,DteResultSet.java,,,renderEachAxis
Birt,136818,StubSecurityHelper.java,weblogic.servlet.internal.StubSecurityHelper$ServletServiceAction,run,weblogic.servlet.internal.StubSecurityHelper$ServletServiceAction,NullPointerException,,,,,NativeRowObject.java,,,renderAxesLabels
Birt,136818,StubSecurityHelper.java,weblogic.servlet.internal.StubSecurityHelper,invokeServlet,weblogic.servlet.internal.StubSecurityHelper,NullPointerException,,,,,ScriptableObject.java,,,renderPlot
Birt,136818,ServletStubImpl.java,weblogic.servlet.internal.ServletStubImpl,execute,weblogic.servlet.internal.ServletStubImpl,NullPointerException,,,,,ScriptRuntime.java,,,render
Birt,136818,WebAppServletContext.java,weblogic.servlet.internal.WebAppServletContext$ServletInvocationAction,run,weblogic.servlet.internal.WebAppServletContext$ServletInvocationAction,NullPointerException,,,,,<inline>,,,render
Birt,136818,AuthenticatedSubject.java,weblogic.security.acl.internal.AuthenticatedSubject,doAs,weblogic.security.acl.internal.AuthenticatedSubject,NullPointerException,,,,,Lorg.mozilla.javascript.Context;Lorg.mozilla.javascript.Scriptable;Lorg.mozilla.javascript.Scriptable;[Ljava.lang.Object;)Ljava.lang.Object;(<inline>,,,getFieldValue
Birt,136818,SecurityManager.java,weblogic.security.service.SecurityManager,runAs,weblogic.security.service.SecurityManager,NullPointerException,,,,,ContextFactory.java,,,evaluateCompiledExpression
Birt,136818,WebAppServletContext.java,weblogic.servlet.internal.WebAppServletContext,securedExecute,weblogic.servlet.internal.WebAppServletContext,NullPointerException,,,,,ExpressionBuilder.java,,,evaluateExpression
Birt,136818,WebAppServletContext.java,weblogic.servlet.internal.WebAppServletContext,execute,weblogic.servlet.internal.WebAppServletContext,NullPointerException,,,,,SafeRunner.java,,,evaluateValue
Birt,136818,ServletRequestImpl.java,weblogic.servlet.internal.ServletRequestImpl,run,weblogic.servlet.internal.ServletRequestImpl,NullPointerException,,,,,ExpressionCellEditor.java,,,getColumnsValue
Birt,136818,ExecuteThread.java,weblogic.work.ExecuteThread,execute,weblogic.work.ExecuteThread,NullPointerException,,,,,DialogCellEditor.java,,,getValue
Birt,136818,ExecuteThread.java,weblogic.work.ExecuteThread,run,weblogic.work.ExecuteThread,NullPointerException,,,,,ReportElementEditPart.java,,,getValue
Birt,136818,ReportEngineHelper.java,org.eclipse.birt.report.engine.api.impl.ReportEngineHelper,createGetParameterDefinitionTask,org.eclipse.birt.report.engine.api.impl.ReportEngineHelper,NullPointerException,,,,,SelectEditPartTracker.java,,,testDataExtractionWithFilter
Birt,136818,ReportEngine.java,org.eclipse.birt.report.engine.api.impl.ReportEngine,createGetParameterDefinitionTask,org.eclipse.birt.report.engine.api.impl.ReportEngine,NullPointerException,,,,,AbstractTool.java,,,runTest
Birt,136818,Unknown Source,org.eclipse.birt.report.service.ReportEngineService,createGetParameterDefinitionTask,org.eclipse.birt.report.service.ReportEngineService,NullPointerException,,,,,SelectionTool.java,,,runBare
Birt,136818,Unknown Source,org.eclipse.birt.report.service.BirtViewerReportService,getParameterDefinitionTask,org.eclipse.birt.report.service.BirtViewerReportService,NullPointerException,,,,,EditDomain.java,,,protect
Birt,136818,Unknown Source,org.eclipse.birt.report.service.BirtViewerReportService,getParameterDefinitions,org.eclipse.birt.report.service.BirtViewerReportService,NullPointerException,,,,,DomainEventDispatcher.java,,,runProtected
Birt,136818,Unknown Source,org.eclipse.birt.report.context.ViewerAttributeBean,__initParameters,org.eclipse.birt.report.context.ViewerAttributeBean,NullPointerException,,,,,LightweightSystem.java,,,run
Birt,136818,Unknown Source,org.eclipse.birt.report.context.ViewerAttributeBean,__init,org.eclipse.birt.report.context.ViewerAttributeBean,NullPointerException,,,,,GUIException.java,,,run
Birt,136818,Unknown Source,org.eclipse.birt.report.context.BaseAttributeBean,init,org.eclipse.birt.report.context.BaseAttributeBean,NullPointerException,,,,,ExceptionHandler.java,,,runTest
Birt,136818,Unknown Source,org.eclipse.birt.report.servlet.ViewerServlet,__getContext,org.eclipse.birt.report.servlet.ViewerServlet,NullPointerException,,,,,AddStyleAction.java,,,run
Birt,136818,ICUResourceBundle.java,com.ibm.icu.impl.ICUResourceBundle,findResourceWithFallback,com.ibm.icu.impl.ICUResourceBundle,NullPointerException,,,,,Action.java,,,run
Birt,136818,ICUResourceBundle.java,com.ibm.icu.impl.ICUResourceBundle,getWithFallback,com.ibm.icu.impl.ICUResourceBundle,NullPointerException,,,,,ActionContributionItem.java,,,run
Birt,136818,CalendarData.java,com.ibm.icu.impl.CalendarData,get,com.ibm.icu.impl.CalendarData,NullPointerException,,,,,ActionContributionItem.java,,,runTests
Birt,136818,Calendar.java,com.ibm.icu.util.Calendar,setWeekData,com.ibm.icu.util.Calendar,NullPointerException,,,,,SwingRendererImpl.java,,,run
Birt,136818,Unknown Source,org.eclipse.birt.report.service.BirtViewerReportService,setContext,org.eclipse.birt.report.service.BirtViewerReportService,NullPointerException,,,,,Line.java,,,main
Birt,136818,__error.java,jsp_servlet._webcontent._birt._pages._common.__error,_jspService,jsp_servlet._webcontent._birt._pages._common.__error,NullPointerException,,,,,LibraryReloadedEvent.java,,,run
Birt,136818,JspBase.java,weblogic.servlet.jsp.JspBase,service,weblogic.servlet.jsp.JspBase,NullPointerException,,,,,LibraryCommand.java,,,runApplication
Birt,136818,RequestDispatcherImpl.java,weblogic.servlet.internal.RequestDispatcherImpl,invokeServlet,weblogic.servlet.internal.RequestDispatcherImpl,NullPointerException,,,,,ModuleHandle.java,,,start
Birt,136818,RequestDispatcherImpl.java,weblogic.servlet.internal.RequestDispatcherImpl,include,weblogic.servlet.internal.RequestDispatcherImpl,NullPointerException,,,,,RefreshModuleHandleAction.java,,,activateCellEditor
Birt,136818,Unknown Source,org.eclipse.birt.report.servlet.BirtEngineServlet,__handleNonSoapException,org.eclipse.birt.report.servlet.BirtEngineServlet,NullPointerException,,,,,PreparedStatement.java,,,handleMouseDown
Birt,141941,RunTimeContext.java,org.eclipse.birt.chart.factory.RunTimeContext,externalizedMessage,org.eclipse.birt.chart.factory.RunTimeContext,NullPointerException,,,,,PreparedOdaDSQuery.java,,,mouseDown
Birt,141941,AxesRenderer.java,org.eclipse.birt.chart.render.AxesRenderer,renderEachAxis,org.eclipse.birt.chart.render.AxesRenderer,NullPointerException,,,,,QueryExecutor.java,,,handleEvent
Birt,141941,AxesRenderer.java,org.eclipse.birt.chart.render.AxesRenderer,renderAxesLabels,org.eclipse.birt.chart.render.AxesRenderer,NullPointerException,,,,,ServiceForQueryResults.java,,,performDirectEdit
Birt,141941,AxesRenderer.java,org.eclipse.birt.chart.render.AxesRenderer,renderPlot,org.eclipse.birt.chart.render.AxesRenderer,NullPointerException,,,,,QueryResults.java,,,run
Birt,141941,AxesRenderer.java,org.eclipse.birt.chart.render.AxesRenderer,render,org.eclipse.birt.chart.render.AxesRenderer,NullPointerException,,,,,DteDataEngine.java,,,evaluate
Birt,141941,Generator.java,org.eclipse.birt.chart.factory.Generator,render,org.eclipse.birt.chart.factory.Generator,NullPointerException,,,,,AbstractDataEngine.java,,,openQuery
Birt,141969,ResultObject.java,org.eclipse.birt.data.engine.executor.ResultObject,getFieldValue,org.eclipse.birt.data.engine.executor.ResultObject,DataException,,,,,LocalizedEmitter.java,,,startContent
Birt,141969,ExprEvaluateUtil.java,org.eclipse.birt.data.engine.expression.ExprEvaluateUtil,evaluateCompiledExpression,org.eclipse.birt.data.engine.expression.ExprEvaluateUtil,DataException,,,,,WrappedEmitter.java,,,outputPageRegion
Birt,141969,ExprEvaluateUtil.java,org.eclipse.birt.data.engine.expression.ExprEvaluateUtil,evaluateExpression,org.eclipse.birt.data.engine.expression.ExprEvaluateUtil,DataException,,,,,DefaultPaginationEmitter.java,,,excutePage
Birt,141969,BindingColumnsEvalUtil.java,org.eclipse.birt.data.engine.impl.BindingColumnsEvalUtil,evaluateValue,org.eclipse.birt.data.engine.impl.BindingColumnsEvalUtil,DataException,,,,,ExtendedItemExecutor.java,,,loadPage
Birt,141969,BindingColumnsEvalUtil.java,org.eclipse.birt.data.engine.impl.BindingColumnsEvalUtil,getColumnsValue,org.eclipse.birt.data.engine.impl.BindingColumnsEvalUtil,DataException,,,,,ReportExecutorVisitor.java,,,loadPage
Birt,141969,ResultIterator.java,org.eclipse.birt.data.engine.impl.ResultIterator,getValue,org.eclipse.birt.data.engine.impl.ResultIterator,DataException,,,,,ExtendedItemDesign.java,,,doRender
Birt,141969,DataIterator.java,org.eclipse.birt.report.engine.api.impl.DataIterator,getValue,org.eclipse.birt.report.engine.api.impl.DataIterator,DataException,,,,,TableItemExecutor.java,,,render
Birt,141969,DataExtractionTaskTest.java,org.eclipse.birt.report.tests.engine.api.DataExtractionTaskTest,testDataExtractionWithFilter,org.eclipse.birt.report.tests.engine.api.DataExtractionTaskTest,DataException,,,,,ListingElementExecutor.java,,,renderReport
Birt,141969,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,DataException,,,,,TableItemDesign.java,,,getPage
Birt,141969,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,DataException,,,,,ReportExecutor.java,,,doExecution
Birt,141969,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,sun.reflect.DelegatingMethodAccessorImpl,DataException,,,,,RunAndRenderTask.java,,,__execute
Birt,141969,Method.java,java.lang.reflect.Method,invoke,java.lang.reflect.Method,DataException,,,,,RunRenderThread.java,,,execute
Birt,141969,TestCase.java,junit.framework.TestCase,runTest,junit.framework.TestCase,DataException,,,,,AbstractTreeViewer.java,,,__executeAction
Birt,141969,TestCase.java,junit.framework.TestCase,runBare,junit.framework.TestCase,DataException,,,,,Unknown Source,,,executeAction
Birt,141969,TestResult.java,junit.framework.TestResult$1,protect,junit.framework.TestResult$1,DataException,,,,,DataUtil.java,,,handleGetPage
Birt,141969,TestResult.java,junit.framework.TestResult,runProtected,junit.framework.TestResult,DataException,,,,,ParameterDialog.java,,,invoke
Birt,141969,TestResult.java,junit.framework.TestResult,run,junit.framework.TestResult,DataException,,,,,ParameterNodeProvider.java,,,getValue
Birt,141969,TestCase.java,junit.framework.TestCase,run,junit.framework.TestCase,DataException,,,,,DefaultErrorReporter.java,,,getValue
Birt,141969,TestSuite.java,junit.framework.TestSuite,runTest,junit.framework.TestSuite,DataException,,,,,Parser.java,,,getValue
Birt,141969,TestSuite.java,junit.framework.TestSuite,run,junit.framework.TestSuite,DataException,,,,,TokenStream.java,,,get
Birt,141969,JUnit3TestReference.java,org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference,run,org.eclipse.jdt.internal.junit.runner.junit3.JUnit3TestReference,DataException,,,,,Context.java,,,getProperty
Birt,141969,TestExecution.java,org.eclipse.jdt.internal.junit.runner.TestExecution,run,org.eclipse.jdt.internal.junit.runner.TestExecution,DataException,,,,,ScriptContext.java,,,getObjectElem
Birt,141969,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,runTests,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,DataException,,,,,RowSet.java,,,_c0
Birt,141969,RemoteTestRunner.java,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,run,org.eclipse.jdt.internal.junit.runner.RemoteTestRunner,DataException,,,,,ChartReportItemGenerationImpl.java,,,call
Birt,141969,RemotePluginTestRunner.java,org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner,main,org.eclipse.pde.internal.junit.runtime.RemotePluginTestRunner,DataException,,,,,GridItemExecutor.java,,,doTopCall
Birt,141969,CoreTestApplication.java,org.eclipse.pde.internal.junit.runtime.CoreTestApplication,run,org.eclipse.pde.internal.junit.runtime.CoreTestApplication,DataException,,,,,GridItemDesign.java,,,doubleClick
Birt,141969,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,org.eclipse.core.internal.runtime.PlatformActivator$1,DataException,,,,,RunTask.java,,,run
Birt,141969,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,DataException,,,,,RenderTaskTest.java,,,openDialogBox
Birt,141969,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,DataException,,,,,SWT.java,,,widgetSelected
Birt,141969,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,DataException,,,,,FixTableLayoutCalculator.java,,,performRequest
Birt,141969,Main.java,org.eclipse.core.launcher.Main,invokeFramework,org.eclipse.core.launcher.Main,DataException,,,,,TableLayoutHelper.java,,,performOpen
Birt,141969,Main.java,org.eclipse.core.launcher.Main,basicRun,org.eclipse.core.launcher.Main,DataException,,,,,TableLayout.java,,,handleDoubleClick
Birt,141969,Main.java,org.eclipse.core.launcher.Main,run,org.eclipse.core.launcher.Main,DataException,,,,,Figure.java,,,mouseDoubleClick
Birt,141969,Main.java,org.eclipse.core.launcher.Main,main,org.eclipse.core.launcher.Main,DataException,,,,,Viewport.java,,,mouseDoubleClick
Birt,141979,TableEditorImpl.java,org.eclipse.jface.viewers.TableEditorImpl,activateCellEditor,org.eclipse.jface.viewers.TableEditorImpl,NullPointerException,,,,,FreeformViewport.java,,,mouseDoubleClick
Birt,141979,TableEditorImpl.java,org.eclipse.jface.viewers.TableEditorImpl,handleMouseDown,org.eclipse.jface.viewers.TableEditorImpl,NullPointerException,,,,,AbstractLayout.java,,,dispatchMouseDoubleClicked
Birt,141979,TableViewer.java,org.eclipse.jface.viewers.TableViewer$2,mouseDown,org.eclipse.jface.viewers.TableViewer$2,NullPointerException,,,,,AbstractHintLayout.java,,,mouseDoubleClick
Birt,141979,TypedListener.java,org.eclipse.swt.widgets.TypedListener,handleEvent,org.eclipse.swt.widgets.TypedListener,NullPointerException,,,,,ScrollPaneSolver.java,,,createGUIException
Birt,141979,EventTable.java,org.eclipse.swt.widgets.EventTable,sendEvent,org.eclipse.swt.widgets.EventTable,NullPointerException,,,,,FigureCanvas.java,,,handle
Birt,141979,Widget.java,org.eclipse.swt.widgets.Widget,sendEvent,org.eclipse.swt.widgets.Widget,NullPointerException,,,,,FigureCanvas.java,,,run
Birt,141979,Display.java,org.eclipse.swt.widgets.Display,runDeferredEvents,org.eclipse.swt.widgets.Display,NullPointerException,,,,,UpdateManager.java,,,runWithEvent
Birt,141979,Display.java,org.eclipse.swt.widgets.Display,readAndDispatch,org.eclipse.swt.widgets.Display,NullPointerException,,,,,DeferredUpdateManager.java,,,handleWidgetSelection
Birt,141979,Window.java,org.eclipse.jface.window.Window,runEventLoop,org.eclipse.jface.window.Window,NullPointerException,,,,,ReportDeferredUpdateManager.java,,,access$2
Birt,141979,Window.java,org.eclipse.jface.window.Window,open,org.eclipse.jface.window.Window,NullPointerException,,,,,DeferredUpdateManager.java,,,handleEvent
Birt,141979,BaseDialog.java,org.eclipse.birt.report.designer.internal.ui.dialogs.BaseDialog,open,org.eclipse.birt.report.designer.internal.ui.dialogs.BaseDialog,NullPointerException,,,,,Assert.java,,,registerTriggers
Birt,141979,DataEditPart.java,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.DataEditPart,performDirectEdit,org.eclipse.birt.report.designer.internal.ui.editors.schematic.editparts.DataEditPart,NullPointerException,,,,,ExpressionTreeSupport.java,,,enableInteraction
Birt,141979,BaseInsertMenuAction.java,org.eclipse.birt.report.designer.ui.actions.BaseInsertMenuAction$1,run,org.eclipse.birt.report.designer.ui.actions.BaseInsertMenuAction$1,NullPointerException,,,,,TreeViewPalettePage.java,,,renderMarker
Birt,141979,RunnableLock.java,org.eclipse.swt.widgets.RunnableLock,run,org.eclipse.swt.widgets.RunnableLock,NullPointerException,,,,,ReportMultiBookPage.java,,,renderSeries
Birt,141979,Synchronizer.java,org.eclipse.swt.widgets.Synchronizer,runAsyncMessages,org.eclipse.swt.widgets.Synchronizer,NullPointerException,,,,,MultiPageReportEditor.java,,,<init>
Birt,141979,Display.java,org.eclipse.swt.widgets.Display,runAsyncMessages,org.eclipse.swt.widgets.Display,NullPointerException,,,,,FormEditor.java,,,reloadLibrary
Birt,141979,Workbench.java,org.eclipse.ui.internal.Workbench,runEventLoop,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,PageSetAction.java,,,reloadLibrary
Birt,141979,Workbench.java,org.eclipse.ui.internal.Workbench,runUI,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,ExpressionParseHelper.java,,,run
Birt,141979,Workbench.java,org.eclipse.ui.internal.Workbench,createAndRunWorkbench,org.eclipse.ui.internal.Workbench,NullPointerException,,,,,ModuleParserErrorHandler.java,,,findInParameter
Birt,141979,PlatformUI.java,org.eclipse.ui.PlatformUI,createAndRunWorkbench,org.eclipse.ui.PlatformUI,NullPointerException,,,,,XMLParserHandler.java,,,findInParameter
Birt,141979,IDEApplication.java,org.eclipse.ui.internal.ide.IDEApplication,run,org.eclipse.ui.internal.ide.IDEApplication,NullPointerException,,,,,ErrorHandlerWrapper.java,,,findInParameter
Birt,141979,PlatformActivator.java,org.eclipse.core.internal.runtime.PlatformActivator$1,run,org.eclipse.core.internal.runtime.PlatformActivator$1,NullPointerException,,,,,XMLErrorReporter.java,,,getRuntimeParameterIndexFromName
Birt,141979,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,runApplication,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,NullPointerException,,,,,XMLVersionDetector.java,,,updateWithParameterHints
Birt,141979,EclipseAppLauncher.java,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,start,org.eclipse.core.runtime.internal.adaptor.EclipseAppLauncher,NullPointerException,,,,,XML11Configuration.java,,,mergeParamHintsWithMetaData
Birt,141979,EclipseStarter.java,org.eclipse.core.runtime.adaptor.EclipseStarter,run,org.eclipse.core.runtime.adaptor.EclipseStarter,NullPointerException,,,,,XMLParser.java,,,getParameterMetaData
Birt,141979,Native Method,sun.reflect.NativeMethodAccessorImpl,invoke0,sun.reflect.NativeMethodAccessorImpl,NullPointerException,,,,,AbstractSAXParser.java,,,getParameterMetaData
Birt,141979,NativeMethodAccessorImpl.java,sun.reflect.NativeMethodAccessorImpl,invoke,sun.reflect.NativeMethodAccessorImpl,NullPointerException,,,,,SAXParser.java,,,hasOutputParams
Birt,141979,DelegatingMethodAccessorImpl.java,sun.reflect.DelegatingMethodAccessorImpl,invoke,sun.reflect.DelegatingMethodAccessorImpl,NullPointerException,,,,,ModuleReader.java,,,execute
