Bug ID,Commit Files
HBASE-16012,"* 2846113b5974fe7f2305fadcdbb48cdc588c2476 HBASE-16012 Major compaction can't work due to obsolete scanner read point in RegionServer (Guanghao Zhang)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java"
HBASE-16032,"* 471f942ec8a11bb5de022f8a05af93e9c0082457 HBASE-16032 Possible memory leak in StoreScanner
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegion.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/StoreScanner.java"
HBASE-16045,"* d8902ba0e68ec7bc38a8aa8d212353c380e5d378 HBASE-16045 endtime argument for VerifyReplication was incorrectly specified in usage
  hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/replication/VerifyReplication.java
  src/main/asciidoc/_chapters/ops_mgt.adoc"
HBASE-16053,"* 81a9c1ac31333f11ad4a5defb9c625daf492513b HBASE-16053 Master code is not setting the table in ENABLING state in create table
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/procedure/CreateTableProcedure.java"
HBASE-16054,"* 76419df21d168c6fb1d7128ec50332ef5bd90fcb HBASE-16054 OutOfMemory exception when using AsyncRpcClient with encryption (Colin Ma)
  hbase-client/src/main/java/org/apache/hadoop/hbase/security/SaslClientHandler.java"
HBASE-16109,"* ba9286911fc08a1e2c3ec1c7e470fc77a5cade88 HBASE-16109 Add Interface audience annotation to a few classes
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushAllLargeStoresPolicy.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/FlushNonSloppyStoresFirstPolicy.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreCompactor.java"
HBASE-16122,"* 394e7224a9727538e1c08e5dece7e502cbc8397d HBASE-16122 PerformanceEvaluation should provide user friendly hint when client threads argument is missing (Konstantin Ryakhovskiy)
  hbase-server/src/test/java/org/apache/hadoop/hbase/PerformanceEvaluation.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestPerformanceEvaluation.java"
HBASE-16179,"* ee3a469641ec3e7385571ab4713d559b75bf50eb HBASE-16179 Fix compilation errors when building hbase-spark against Spark 2.0
  hbase-spark-it/pom.xml
  hbase-spark-it/src/test/java/org/apache/hadoop/hbase/spark/IntegrationTestSparkBulkLoad.java
  hbase-spark/pom.xml
  hbase-spark/src/main/java/org/apache/hadoop/hbase/spark/SparkSQLPushDownFilter.java
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/DefaultSource.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/HBaseConnectionCache.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/HBaseContext.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/JavaHBaseContext.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/Logging.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/NewHBaseRDD.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/datasources/HBaseTableScanRDD.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/datasources/JavaBytesEncoder.scala
  hbase-spark/src/main/scala/org/apache/hadoop/hbase/spark/datasources/NaiveEncoder.scala
  hbase-spark/src/main/scala/org/apache/spark/sql/datasources/hbase/DataTypeParserWrapper.scala
  hbase-spark/src/main/scala/org/apache/spark/sql/datasources/hbase/HBaseTableCatalog.scala
  hbase-spark/src/main/scala/org/apache/spark/sql/datasources/hbase/Utils.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/BulkLoadSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/DefaultSourceSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/DynamicLogicExpressionSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/HBaseCatalogSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/HBaseConnectionCacheSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/HBaseContextSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/HBaseDStreamFunctionsSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/HBaseRDDFunctionsSuite.scala
  hbase-spark/src/test/scala/org/apache/hadoop/hbase/spark/PartitionFilterSuite.scala"
HBASE-16192,"* 73c225a071cb4f77956f7f60ba1985b474028ecd HBASE-16192 Fix the potential problems in TestAcidGuarantees (Colin Ma)
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestAcidGuarantees.java"
HBASE-16201,"* 3c39cbd92c3f309c98ca01bfb70ca89bc046a228 HBASE-16201 NPE in RpcServer causing intermittent UT failure of TestMasterReplication#testHFileCyclicReplication
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcServer.java"
HBASE-16234,"* 7e6f562754715a8d23755e10a35117633b3a7e9a HBASE-16234 Expect and handle nulls when assigning replicas(Yi Liang)
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/AssignmentManager.java"
HBASE-16244,"* 5051ab4e70f1e5dc6cf61a231509c7640add811d HBASE-16244 LocalHBaseCluster start timeout should be configurable (Siddharth Wagle)
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMasterCommandLine.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/util/JVMClusterUtil.java"
HBASE-16267,"* fb668a0d3f8bde2e228527a9c45d0458ea7597e8 HBASE-16267 Remove commons-httpclient dependency from hbase-rest module
  hbase-rest/pom.xml
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/MultiRowResource.java
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Client.java
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Response.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestGetAndPutResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestGzipFilter.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestMultiRowResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestScannerResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestSchemaResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/TestRemoteTable.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/http/log/TestLogLevel.java
  pom.xml
* 4e08a8bec9ef807134392ed05d7f0fd6eb0b1f38 HBASE-16267 Revert due to failure of TestLogLevel
  hbase-rest/pom.xml
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/MultiRowResource.java
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Client.java
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Response.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestGetAndPutResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestGzipFilter.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestMultiRowResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestScannerResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestSchemaResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/TestRemoteTable.java
  pom.xml
* 379b86c5df783eaeb53e6913afdde92da5351ec2 HBASE-16267 Remove commons-httpclient dependency from hbase-rest module
  hbase-rest/pom.xml
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/MultiRowResource.java
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Client.java
  hbase-rest/src/main/java/org/apache/hadoop/hbase/rest/client/Response.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestGetAndPutResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestGzipFilter.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestMultiRowResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestScannerResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/TestSchemaResource.java
  hbase-rest/src/test/java/org/apache/hadoop/hbase/rest/client/TestRemoteTable.java
  pom.xml"
HBASE-16270,"* dda8f67b2cc9f6ef4ab434beea2a47d461a20a1f HBASE-16270 Handle duplicate clearing of snapshot in region replicas (Robert Yokota)
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/AbstractMemStore.java"
HBASE-16281,"* 0da8119fbcd5959c9b8546b5a60aa5a454666238 HBASE-16281 TestMasterReplication is flaky
  hbase-server/src/test/java/org/apache/hadoop/hbase/replication/TestMasterReplication.java"
HBASE-16290,"* 7cdfbde37dae11261b4be12cc086058826a8037a HBASE-16290 Dump summary of callQueue content; can help debugging
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/CallQueueInfo.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/FifoRpcScheduler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcExecutor.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/RpcScheduler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSDumpServlet.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/ipc/DelegatingRpcScheduler.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/ipc/TestFifoRpcScheduler.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/ipc/TestSimpleRpcScheduler.java"
HBASE-16293,"* 64804a04973d8cbbdd7f1cf6b008cebffc6c3733 HBASE-16293 TestSnapshotFromMaster#testSnapshotHFileArchiving flakey (Huaxiang Sun)
  hbase-server/src/test/java/org/apache/hadoop/hbase/master/cleaner/TestSnapshotFromMaster.java"
HBASE-16319,"* e63fb6c0255d4c3d1659b4f8e46c61d5a86b2b6a HBASE-16319 Fix TestCacheOnWrite after HBASE-16288
  hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile/TestCacheOnWrite.java"
HBASE-16341,"* 907ac1f6552e9e1cd7e33adeaf51fda2f3f19734 HBASE-16341 Missing bit on ""Regression: Random Read/WorkloadC slower in 1.x than 0.98""
  hbase-server/src/main/java/org/apache/hadoop/hbase/ipc/SimpleRpcScheduler.java"
HBASE-16345,"* 72db95388664fb23314b2e6bb437b961c797f579 HBASE-16345 RpcRetryingCallerWithReadReplicas#call() should catch some RegionServer Exceptions
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ResultBoundedCompletionService.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/RpcRetryingCallerWithReadReplicas.java
  hbase-client/src/main/java/org/apache/hadoop/hbase/client/ScannerCallableWithReplicas.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/client/TestReplicaWithCluster.java"
HBASE-16350,"* 81b06b3bdd56c1c434406fe3e3aea7e47948f958 HBASE-16350 Undo server abort from HBASE-14968
  hbase-server/src/main/java/org/apache/hadoop/hbase/executor/EventHandler.java"
HBASE-16359,"* 4b3e45fceb0d65093f6ca5d821eb1f2cb26398df HBASE-16359 Addendum moves null checking as suggested by Heng
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java
* 5e23b3aad5fffbb564d793f1d722d152e39f628a HBASE-16359 NullPointerException in RSRpcServices.openRegion()
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RSRpcServices.java"
HBASE-16368,"* 091a17e3c94bf4a20f74c3d298d5a80d58c17300 HBASE-16368 test*WhenRegionMove in TestPartialResultsFromClientSide is flaky
  hbase-server/src/test/java/org/apache/hadoop/hbase/TestPartialResultsFromClientSide.java"
HBASE-16429,"* 642d2fe0f8d82b8ed5b9738baca0c1e2551272d4 HBASE-16429 FSHLog: deadlock if rollWriter called when ring buffer filled with appends
  hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/FSHLog.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestHRegion.java"
HBASE-16462,"* 44c9021d67b0e922e1d2f5f53908742aceab6c80 HBASE-16462 TestRSGroupsBas#testGroupBalance may hang due to uneven region distribution (Guangxu Cheng)
  hbase-rsgroup/src/test/java/org/apache/hadoop/hbase/rsgroup/TestRSGroups.java"
HBASE-16464,"* 3909b7c96fc36e9fddef90fa7ade9ed61f19826d HBASE-16464 archive folder grows bigger and bigger due to corrupt snapshot under tmp dir
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/SnapshotFileCache.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/master/snapshot/TakeSnapshotHandler.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotDescriptionUtils.java
  hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotManifestV2.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/master/snapshot/TestSnapshotHFileCleaner.java
  hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/SnapshotTestingUtils.java"
HBASE-16538,"* 520c3cc4e93112d7cf685df25ed8900836c0fbe8 Amend HBASE-16538 Changes the way version information is stored during build
  hbase-common/src/saveVersion.sh
* 2fcc691b1680b15bf500840a67d1dd28d5e0a438 HBASE-16538 Changes the way version information is stored during build. Instead of writing package-info.java with VersionAnnotation, saveVersion.sh now writes Version.java with static members.
  hbase-common/src/main/java/org/apache/hadoop/hbase/VersionAnnotation.java
  hbase-common/src/main/java/org/apache/hadoop/hbase/util/VersionInfo.java
  hbase-common/src/saveVersion.sh"
